contrast,dissimilarity,homogeneity,energy,correlation,ASM,filename,label
0.3828976953047759,0.4700098668722943,0.4292717271943869,0.30326307758464055,0.29645710561205796,0.2005465149316758,callo_126.png,smaller
0.111841538682627,0.15393087372948377,0.7331655233455199,0.3806443567379767,0.8210726828989072,0.2656837879129397,callo_127.png,smaller
0.141740038228812,0.21268833559594702,0.6598866211516476,0.4335263794945171,0.6872967939095336,0.3138575414592229,callo_128.png,smaller
0.07005127292730529,0.11500984668144909,0.7593162494550283,0.323611683022233,0.8892897350093936,0.2169353673280412,callo_129.png,smaller
0.23744494273443026,0.2186709788343909,0.7529054200149488,0.46863194299067845,0.7111829712970286,0.34723808175959975,callo_13.png,smaller
0.0879607731469747,0.1631638116492814,0.6736240460479794,0.39605315775994976,0.8091244798272745,0.2794539531371149,callo_130.png,smaller
0.07209491126769568,0.08043110555774635,0.856053287077073,0.5083664742792704,0.9218649073863263,0.38654073086943797,callo_131.png,smaller
0.09982579403554545,0.1746710520367587,0.6806890216425194,0.36637498044667305,0.8488259077816274,0.25361100535692577,callo_132.png,smaller
0.09042887056583684,0.14747386362320647,0.7176129809483296,0.36824970200908635,0.8585590703343104,0.2549081086075275,callo_133.png,smaller
0.07794622567108078,0.14407473222337774,0.7108906327039697,0.37062112316536944,0.7636420927175287,0.25710157450942867,callo_134.png,smaller
0.08625340650000529,0.20326790960438967,0.5800787556943137,0.4745745937473932,0.44707768247463164,0.3531005511006234,callo_135.png,smaller
0.13602552195385978,0.17035547497537762,0.7517841982398763,0.41887903976469787,0.8495720991457274,0.30041732788334125,callo_136.png,smaller
0.10889532079709921,0.1208890941676467,0.8198832929264355,0.4179247991021341,0.8798601917267117,0.2994390701982737,callo_137.png,smaller
0.07906867380562163,0.11856358391569843,0.7829202529969495,0.4704196177499984,0.855115160818297,0.3490078041205095,callo_138.png,smaller
0.2572331462272688,0.2613350194549958,0.7116075726766402,0.40160836503591657,0.7340490710920156,0.2846072297503699,callo_139.png,smaller
0.27590348161152356,0.2436829262094513,0.7582434217791598,0.4567931321941361,0.7479938024929869,0.3358245361687828,callo_14.png,smaller
0.06905646340384217,0.06394892200205182,0.8953515397476228,0.5317333421611008,0.9644967289657274,0.4103932547731737,callo_140.png,smaller
0.1531036508232049,0.19917761145191226,0.7181207810401382,0.46028707790172463,0.795299043180405,0.3393066873875666,callo_141.png,smaller
0.059830866615100786,0.08809882775298816,0.813179760306121,0.4637309680039079,0.9312174784236618,0.3425530400820226,callo_142.png,smaller
0.08784317300458949,0.11469886042909927,0.812799726731352,0.4129663943745333,0.908416362458178,0.29491422914367127,callo_143.png,smaller
0.09434536516641981,0.19950570796576805,0.6095624088932707,0.32707121725732546,0.7396437598947845,0.21999044245710714,callo_144.png,smaller
0.15320665279908338,0.17940017261964025,0.7401631167250495,0.511525058427609,0.6258602645107123,0.38977033059302624,callo_145.png,smaller
0.18242664775129055,0.20363679864761697,0.7414161793674094,0.4377165228419,0.6858517594602223,0.31793240973321457,callo_146.png,smaller
0.2723598917527059,0.27020952848371926,0.709567036199406,0.45567163473413863,0.6218993544769624,0.33526097035983043,callo_147.png,smaller
0.12816443127061836,0.11453188522519842,0.842059242993038,0.46644988293343037,0.844582578297203,0.34509478313413705,callo_148.png,smaller
0.0748438316563172,0.1391883580831248,0.7023918470796038,0.32520613357639483,0.7919812672531581,0.21852737713392956,callo_149.png,smaller
0.332593411901578,0.23306149653899821,0.8287853057385446,0.47153687597541527,0.7225133823555012,0.35024829296208887,callo_15.png,smaller
0.9688709254897651,1.0,0.0,0.0,0.3175333825786888,0.0,callo_150.png,smaller
0.10897751738802905,0.20917914284998906,0.601984964185398,0.2482210767989541,0.8027580546162065,0.1574985386735171,callo_151.png,smaller
0.11001852057973713,0.09032458488262829,0.8696283270774208,0.6128981497052874,0.90136439015909,0.49716256718699137,callo_152.png,smaller
0.14410413031077143,0.25251707702367665,0.5565553377394861,0.2960956897583761,0.6779541746219708,0.19476057172162525,callo_153.png,smaller
0.24442987093909144,0.26868785812006746,0.6757300889859525,0.3846332539650621,0.7437711847684803,0.2692111672768488,callo_154.png,smaller
0.20481788070826037,0.18833342758002825,0.8060756693212472,0.48770887716583333,0.7415669153625704,0.36599008812735934,callo_155.png,smaller
0.1833506319627429,0.17819337411979042,0.794024615096355,0.397686324414136,0.7808639395080457,0.280944775547632,callo_156.png,smaller
0.13831038076222366,0.0986772519313498,0.9016229136448333,0.5136536766750064,0.8713637717893592,0.3919261545067598,callo_157.png,smaller
0.09621904713815552,0.04067640105913861,0.9913601888913313,1.0000000000000002,0.8846850416262306,1.0,callo_158.png,smaller
0.14902155594357322,0.15593959486135034,0.7839854542580662,0.39232184367088085,0.8467375122021288,0.2762912995022324,callo_159.png,smaller
0.22805761759001777,0.21122277378165089,0.7649864833429487,0.4450591488891885,0.7338703124352062,0.3248439654025436,callo_16.png,smaller
0.15223461294425136,0.1216722548586161,0.8817551346511658,0.6668947104552554,0.8145135369353662,0.5586584505207964,callo_160.png,smaller
0.8186825048704051,0.7381209211088511,0.2850010017388356,0.13349665500605357,0.5094525828747534,0.07729055740559229,callo_161.png,smaller
1.0,0.8818583456539455,0.2249719682185658,0.349984731400487,0.30839482393926065,0.23934542763134886,callo_162.png,smaller
0.5782062768483519,0.5047104741940618,0.5748295990756045,0.6055212722083676,0.19609259605962048,0.48933432137643496,callo_163.png,smaller
0.2353413186991042,0.24988430547579332,0.7177631633398649,0.4611419730097053,0.7495155953303474,0.34007272130862665,callo_164.png,smaller
0.24550391070062091,0.2224323848757106,0.7670820402928613,0.304235116582529,0.7781930803780046,0.20104033480167105,callo_165.png,smaller
0.39864579213115137,0.34333839633689855,0.6922642032629085,0.3672765124328693,0.6170527049251877,0.2541258546271363,callo_166.png,smaller
0.11912738697370592,0.12245658667911574,0.8126618101901983,0.36193205864692,0.885225634448096,0.24937639952584284,callo_167.png,smaller
0.2063223408261093,0.2678823088131831,0.6260301877856613,0.4431077295758602,0.7285831911690108,0.32280606977164805,callo_168.png,smaller
0.2695928214626435,0.2389617178837956,0.7976009637705168,0.5355675083018852,0.7125570444887304,0.41433017701524855,callo_169.png,smaller
0.23175383409262149,0.21312948666127496,0.7676846860924846,0.4083693806583105,0.779691406658233,0.290495994171585,callo_17.png,smaller
0.3575912475906493,0.2712070262406485,0.7898072190719669,0.42090125256048305,0.7204672920699693,0.3021191262673546,callo_170.png,smaller
0.2712924907747978,0.28139934473685035,0.7227737287077964,0.47408355717402517,0.7179379198316189,0.3528540806384159,callo_171.png,smaller
0.3237828273898191,0.38727470016107246,0.5461365210168658,0.6281129907365071,0.2717828579889181,0.5141616446141297,callo_172.png,smaller
0.24598573494172774,0.18525322672695899,0.8409269031713822,0.4412854404334329,0.7909250646639432,0.3211710741970402,callo_173.png,smaller
0.25099642809529077,0.22197192751000894,0.7736573856467097,0.6404244316631056,0.8066264214920018,0.5281766981133851,callo_174.png,smaller
0.305833882524861,0.248472265299422,0.778132646564123,0.3775118937118189,0.7502046012315908,0.263016546380211,callo_175.png,smaller
0.31397247324231126,0.2533607668110006,0.7679921186099188,0.39565938239974596,0.7577023708641084,0.2791550525197569,callo_176.png,smaller
0.36376105903737455,0.29268025096921346,0.730533053887958,0.39681337826117946,0.7153545796904117,0.28018050186716587,callo_177.png,smaller
0.36185321662349557,0.3143875145914936,0.7055663236213485,0.4168048571477381,0.7034650474468949,0.2984281935026615,callo_178.png,smaller
0.3477467519213189,0.30663254271739915,0.6941387575243549,0.3564672616746324,0.7135348441355474,0.2446313730806518,callo_179.png,smaller
0.29022464622257216,0.23521442168818907,0.779381371402331,0.4077974310805438,0.7558020452142813,0.29015712477899547,callo_18.png,smaller
0.21015569291346928,0.17283106552892769,0.8447190791159098,0.5298115597264614,0.7755052783567198,0.4084721323905306,callo_180.png,smaller
0.19196694128973743,0.19326879078585157,0.7728027100630004,0.42533325159194035,0.7332936287841987,0.3064482848072031,callo_181.png,smaller
0.1687003081059141,0.20204340998969328,0.7193907342748749,0.45921401930690753,0.7516456261003794,0.3381874507901684,callo_182.png,smaller
0.20793793480259584,0.17322650129661898,0.8358864886705719,0.5835209179144811,0.8065261705438749,0.4650884896255387,callo_183.png,smaller
0.15662133134472664,0.15131576915976186,0.8044556972629464,0.48071212875168956,0.8159843300716032,0.3590195455389859,callo_184.png,smaller
0.18541981781911768,0.19576461729595362,0.7514827773883823,0.3955828355997656,0.7697253737598775,0.2790686189871586,callo_185.png,smaller
0.17527568666324247,0.1953479259616019,0.7317592250238225,0.42145375092853155,0.7979801869892862,0.30257661701894145,callo_186.png,smaller
0.2428886387920968,0.27047272815659307,0.6880939630276908,0.5160487544970072,0.6230598205535411,0.39440109970260584,callo_187.png,smaller
0.13157873657937522,0.11377742070440233,0.8575827137365839,0.5225986316213302,0.7971166712367506,0.40096504214445483,callo_188.png,smaller
0.20700115337288474,0.18102121104812263,0.8260419154120129,0.441139746154142,0.7960299053536461,0.32096904082459005,callo_189.png,smaller
0.34482815705309733,0.27578284131039354,0.7506558206019647,0.2993745779638829,0.7744751335089557,0.19711712424646738,callo_19.png,smaller
0.45574183614237873,0.3854380288222401,0.6818156933319539,0.505440483659348,0.557151456510014,0.383827892568378,callo_190.png,smaller
0.3396307104631603,0.3080350655524007,0.6816495478597959,0.3581753770284606,0.7227583356639311,0.24624491005349602,callo_191.png,smaller
0.4721372814773426,0.37047473067256353,0.7235443837999251,0.42029976707758965,0.6609870196435788,0.3016902061603622,callo_192.png,smaller
0.3748333452658348,0.4277387723170909,0.5164703824427259,0.36556575770173294,0.6018201683158786,0.252782749357566,callo_193.png,smaller
0.23302625628776027,0.2366149077711882,0.7306161189605063,0.44302410207598264,0.8164285190098308,0.32282527692297475,callo_194.png,smaller
0.24582030461616608,0.3640301148400895,0.5016280024104418,0.3325412769541336,0.5217485415339445,0.22470105710075727,callo_195.png,smaller
0.2729055183710505,0.3115056302379038,0.6239566278444024,0.501312673938406,0.48966735002723905,0.3793933121200963,callo_196.png,smaller
0.3939180797106384,0.36815642664538517,0.6484692998315813,0.3664994116562996,0.6073070980038562,0.2534519059232529,callo_197.png,smaller
0.2394778582417539,0.20989572163350345,0.7784275838895329,0.40303137628197405,0.817904693808388,0.28578692521876176,callo_198.png,smaller
0.46231295474366474,0.4305876400380739,0.5920175398803393,0.5099596206770376,0.4953817739746489,0.3885272787896068,callo_199.png,smaller
0.17098822453698018,0.19328491324212504,0.733500555422272,0.364223046242933,0.749147763710301,0.2512630791545182,callo_2.png,smaller
0.2712749196408808,0.23488224201679342,0.7670853453348081,0.45497229165959086,0.7636670567606236,0.3341595326926193,callo_20.png,smaller
0.3739554135627413,0.360142402867603,0.6099224970577732,0.30999262045305975,0.6175971515371925,0.20573134403977922,callo_200.png,smaller
0.35051972602004333,0.32349924411321507,0.6871237796001788,0.44674413707095306,0.5606983671939778,0.3264992678786568,callo_201.png,smaller
0.40387346946975267,0.29832571613294023,0.7718894478892309,0.4224814360266701,0.6735912184863047,0.30352063121596307,callo_202.png,smaller
0.2920938723429769,0.30320231030241795,0.6654367264786569,0.33867537630519695,0.5677569036189336,0.2295232468540449,callo_203.png,smaller
0.3354295872058497,0.3153540221507206,0.6728026721243419,0.4877803700312995,0.588025978836817,0.36599224754569815,callo_204.png,smaller
0.3331536931674892,0.2754236110676539,0.7410382332362233,0.3554452848697379,0.7240450419881528,0.2438546347422752,callo_205.png,smaller
0.3576010685822427,0.2671802496717992,0.804755980678002,0.5029673337097695,0.7255820024500741,0.38115064627455164,callo_206.png,smaller
0.3219447335528143,0.3815895549151418,0.5508817758588007,0.36572722133613034,0.4995786451836155,0.25290991525522505,callo_207.png,smaller
0.254143055700502,0.2664343974709681,0.6950847945326131,0.3263668209374794,0.75644136250658,0.21942773020208273,callo_208.png,smaller
0.3051395685485859,0.23938252404066185,0.7811331645401647,0.5625108134186201,0.7547304336700922,0.44257077977554327,callo_209.png,smaller
0.30784326231115544,0.2968974884726109,0.700002437324982,0.5139342399535536,0.6134746501143882,0.39239392791742167,callo_21.png,smaller
0.19339477730456492,0.14781281621412112,0.8679305998837408,0.45118994243632393,0.8711553114265103,0.3304758353973419,callo_210.png,smaller
0.2924222052557591,0.2351710351796782,0.8001877536258637,0.3985988700442016,0.7944080759273486,0.28172805070916707,callo_211.png,smaller
0.29101501702698507,0.223994724237923,0.8361624342894887,0.7815931393109743,0.7049445767488152,0.6982755094912384,callo_212.png,smaller
0.5338836566376299,0.47327087352418795,0.5889316382639245,0.4098625209386182,0.5287536659850174,0.29207689513923973,callo_213.png,smaller
0.33356259778416275,0.2925796879596607,0.7376379840410818,0.6037525657889011,0.7191589877183091,0.4873261483875334,callo_214.png,smaller
0.362732629841494,0.36061808267680073,0.632153865445837,0.6373803335919632,0.5717025511537237,0.5251825101064055,callo_215.png,smaller
0.542978527087004,0.5542446455999004,0.4294239436492431,0.2974197762878765,0.26397862534398087,0.19552997164613756,callo_216.png,smaller
0.21289560242832442,0.2322519175964759,0.7236826824351077,0.5119521438683317,0.7406122602805931,0.3902838086075422,callo_217.png,smaller
0.21984101957282057,0.229054147514533,0.7245081426436064,0.38523072229125954,0.8006818396805278,0.2698793520931527,callo_218.png,smaller
0.18656792254396495,0.21574411441453545,0.708343347983901,0.4394125846349264,0.7711188486730034,0.3193420494217913,callo_219.png,smaller
0.6398719907181545,0.5056858462555163,0.5997941278760086,0.5406829877017689,0.17743485581909724,0.420427515079296,callo_22.png,smaller
0.16072742443317103,0.14510573691760587,0.7930515847836559,0.4647524042819512,0.8559014765468618,0.34343244426318004,callo_220.png,smaller
0.16763922116905308,0.17105873612519396,0.780036456502927,0.43653714120222675,0.8631206772036588,0.3166963817844149,callo_221.png,smaller
0.22840670560161683,0.21424695927832238,0.7655282983317391,0.4367514159607242,0.6435239452024719,0.3168006524015605,callo_222.png,smaller
0.14871436784977102,0.158862461417155,0.7889149028504492,0.51850483122304,0.7583490054314641,0.3970492524824608,callo_223.png,smaller
0.10215239753321748,0.1084731358764418,0.8275858980809572,0.5071919346660057,0.793001095060494,0.38542561581917345,callo_224.png,smaller
0.1698594406527197,0.1783941515347487,0.7699204795150241,0.3701213521431319,0.8738053305585183,0.25649259004360325,callo_225.png,smaller
0.2967145602519904,0.23211811605299382,0.8319988813106787,0.51481781533956,0.7344925705209722,0.3931292981408091,callo_226.png,smaller
0.2673878538079394,0.19845838093240775,0.8493468766918908,0.47338470263846744,0.7983537061431569,0.35190543923616585,callo_227.png,smaller
0.6578784099767055,0.7596515994969748,0.13876937848639104,0.10917122497858434,0.4022298149562955,0.0621379116194862,callo_228.png,smaller
0.23140839341067895,0.2087097549290563,0.7717633023995192,0.3972687024168462,0.8235601386445044,0.2805839736929587,callo_229.png,smaller
0.3401012864949764,0.30452273147587516,0.6956561007953033,0.5119297057486625,0.6020845758754154,0.3902388405528373,callo_23.png,smaller
0.33232486895487756,0.2968358143586909,0.7155679112669251,0.4233945805388817,0.7241826122537534,0.304380601321501,callo_230.png,smaller
0.3891637524908783,0.3692323849005317,0.6400910206525423,0.41329193346352167,0.7009451298510321,0.29505151585058403,callo_231.png,smaller
0.35749424995861123,0.288780576852135,0.7517419697848315,0.48678146392027677,0.7525453931569892,0.36515423065568897,callo_232.png,smaller
0.3388171363450534,0.33330299153728515,0.6723898348585013,0.2871700307969266,0.6524316677395214,0.18783364181603757,callo_233.png,smaller
0.277868263989724,0.24993521710240996,0.7428510047029331,0.3805701476865948,0.7285288277749524,0.26576338485820894,callo_234.png,smaller
0.1865499975236127,0.20608650882068213,0.7273424449929422,0.45069645182659157,0.7614861264857034,0.3302081908596236,callo_235.png,smaller
0.4034479289021913,0.3173546779500359,0.7241813463037992,0.33952203128775726,0.735248800526632,0.23022116531786835,callo_236.png,smaller
0.2001427183825106,0.18573106247894144,0.8064171511044238,0.4231804218521926,0.7814389959124366,0.3040974244015018,callo_237.png,smaller
0.30615733744739815,0.21640034037997524,0.8344972161300781,0.4377404858489923,0.7641348141480746,0.3178702489139988,callo_238.png,smaller
0.29021655872264795,0.23521761426823584,0.7825845510442351,0.48294857376174605,0.7862879903179616,0.36136211130648505,callo_239.png,smaller
0.3265856957873663,0.29870761852374594,0.7026118012085032,0.37743416751083114,0.6825425095713982,0.26310119173062874,callo_24.png,smaller
0.4120382385713679,0.3345905498497318,0.6992034994730623,0.4471453897938953,0.6176826661254529,0.3267782115239449,callo_240.png,smaller
0.3775172549780381,0.3418143977699324,0.6811353140704206,0.4450303011255974,0.6153673320879705,0.32497124889634516,callo_241.png,smaller
0.24651664094740114,0.22408883772626376,0.7496424677358369,0.3197742512840803,0.807202083928459,0.2138237719351216,callo_242.png,smaller
0.3068845768191829,0.2827292869510051,0.7369859212558487,0.49133211975156277,0.6818892115150259,0.3696737736521841,callo_243.png,smaller
0.18539839003558653,0.1685415133283732,0.8079671478283155,0.5336448870587882,0.8105952389647122,0.4123636142771038,callo_244.png,smaller
0.27074894383351966,0.29085419426047043,0.6804383410465968,0.4618863021189865,0.6570858637859915,0.34073679158416575,callo_245.png,smaller
0.21060986581635502,0.20649267844969577,0.7691798891108492,0.5251147199461093,0.8102759673980238,0.40360689711158293,callo_246.png,smaller
0.21043411430860107,0.20028214792796328,0.7708214616729805,0.6563555931244436,0.6922670568212625,0.5465468564466929,callo_247.png,smaller
0.3028305999339377,0.2584819086121639,0.7654534407755507,0.5207912136007145,0.7242453077619553,0.3993046746835973,callo_248.png,smaller
0.21404763644041383,0.210201060102715,0.7491016553070207,0.5597659915224584,0.7960481390540028,0.4396495809515938,callo_249.png,smaller
0.4845853235102543,0.40266326278219966,0.6851553757806337,0.4446248106909759,0.539961370641187,0.3245438897511602,callo_25.png,smaller
0.30556946108490934,0.32061080085502036,0.6764622135707228,0.5438957218873424,0.6431259693013747,0.422990309546145,callo_250.png,smaller
0.23864403554772798,0.28505098900431514,0.6418078639129212,0.5856465515875371,0.4246563070857503,0.46762039479405804,callo_251.png,smaller
0.3044190248120291,0.3177495608618073,0.638561454507109,0.4158310017542488,0.6572220358370027,0.2975142572504891,callo_252.png,smaller
0.24808333058796686,0.1971982611142422,0.8239383994587621,0.43809778932389154,0.8080072968829963,0.3182761196422423,callo_253.png,smaller
0.24539947113692714,0.23483018968290637,0.7421381318208589,0.3812233663029264,0.7889030225743863,0.2663819407120713,callo_254.png,smaller
0.2482193230023287,0.2371189960104707,0.7644848534993205,0.5414081803791126,0.739094320011251,0.42057213894853085,callo_255.png,smaller
0.32326243417741496,0.3180600783397305,0.6646420027936797,0.41078443287122857,0.6818400387896961,0.293097747717968,callo_256.png,smaller
0.3106468711533127,0.28791224125417947,0.7019734439292948,0.38238567674723933,0.7316139129278465,0.26740419635292934,callo_257.png,smaller
0.3395773088374524,0.3978966494804449,0.5440716930362552,0.3478800050987808,0.6487035457839276,0.2374932649465818,callo_258.png,smaller
0.23302686476518922,0.21350028143871091,0.7711818746127026,0.40641381711960956,0.7653866834074474,0.28891556783963634,callo_259.png,smaller
0.3533622570032052,0.3500150001242439,0.6535612160809512,0.7485599205922939,0.03881981241837895,0.6572664763880525,callo_26.png,smaller
0.20023824684196065,0.2673078861622801,0.612241060067825,0.35462244840451507,0.6608570523269801,0.24295773691484723,callo_260.png,smaller
0.04178274314294969,0.09690728699810436,0.7595109347442133,0.47494108451845773,0.9082940413645195,0.35368216167626315,callo_261.png,smaller
0.05775017616362779,0.09841439763949689,0.7982100647242012,0.5615360541712617,0.9128380558511369,0.4417368832760047,callo_262.png,smaller
0.025406670448011676,0.08001558046842583,0.763765355366282,0.319471824713363,0.9174965791626493,0.21373175755546076,callo_263.png,smaller
0.05568162026168308,0.10629339159962437,0.7711122307686415,0.5356145837984567,0.9451194321559457,0.41458254755075696,callo_264.png,smaller
0.019408493337174232,0.06276102070148448,0.7965628225439012,0.5219249170577327,0.9338001335927295,0.4004716302025364,callo_265.png,smaller
0.014862323374701752,0.041455148712207124,0.841172842194545,0.46911144157443996,0.955546416661055,0.3477617186978605,callo_266.png,smaller
0.011030787351440002,0.039358706211253924,0.8380849630263869,0.4782346130957258,0.9704513445208303,0.35669436416870803,callo_267.png,smaller
0.018263045517791954,0.07149105397570665,0.7713707408065615,0.5004162221679729,0.939421141721656,0.37863072899351535,callo_268.png,smaller
0.05133714429273567,0.12801419040563422,0.7077155955501242,0.4795357199141894,0.8536708672142854,0.35794890223601444,callo_269.png,smaller
0.3514980739307647,0.2781977440852281,0.7465288057133814,0.44458705564990464,0.6562854506482569,0.32415563920469165,callo_27.png,smaller
0.43719908972374033,0.3834642290129546,0.6524682305026057,0.44728368154639997,0.4918002228088243,0.3269736311634215,callo_28.png,smaller
0.10111698105322942,0.10548689661785415,0.843415374990689,0.5920776959474319,0.848968437019094,0.4744456920627793,callo_29.png,smaller
0.16391832591325387,0.15191254496384632,0.8202243030574641,0.385500748584759,0.8579927729481627,0.2700647496679915,callo_3.png,smaller
0.08613403766514718,0.06506129583300146,0.9143540517652871,0.6675466029319108,0.8636836265893866,0.5593594777586536,callo_30.png,smaller
0.32339973616357576,0.4207010522840635,0.46901951721011415,0.311430681360932,0.6288946434626954,0.20714033427788753,callo_31.png,smaller
0.09587968718732806,0.10885246054892606,0.8288780120486088,0.563437477610303,0.8431045207634265,0.4436513113333831,callo_32.png,smaller
0.11087849457467339,0.10002760843656122,0.8754327926032035,0.5775376885737988,0.8155764889938162,0.4587071274726857,callo_33.png,smaller
0.04418041164266728,0.03465877430075348,0.9093036544571484,0.5425911725614221,0.8903521497931521,0.4216124053282517,callo_34.png,smaller
0.05138697643887705,0.02017357360578298,0.9706015203126301,0.8113644331533156,0.8490070470145872,0.7368035959512937,callo_35.png,smaller
0.08001045703069654,0.09980544382963463,0.8257268911707416,0.7191556948526185,0.7315342818749357,0.6209497909938626,callo_36.png,smaller
0.07511063318972414,0.07166846930961912,0.8848445051735663,0.5406801761944444,0.8497417330876349,0.41975153561466594,callo_37.png,smaller
0.11023927837651462,0.10255963245857203,0.8669688465617029,0.566974276344254,0.8196267637507395,0.4473365429443651,callo_38.png,smaller
0.07488164202046649,0.044056330266366905,0.943599968676498,0.8334430738424958,0.7642475883531175,0.7659278198138451,callo_39.png,smaller
0.17455747029231902,0.17200220098802654,0.7900835174165075,0.45907942798034107,0.8768374153720471,0.33807991640619617,callo_4.png,smaller
0.19664296350869706,0.2365656484310742,0.7014839071347487,0.7792049197683413,0.6619214542500647,0.6957193081764306,callo_40.png,smaller
0.11832939217243213,0.09091254578703378,0.9043662648573032,0.7980170104186433,0.7817443803895658,0.7194451095998888,callo_41.png,smaller
0.07519338911445159,0.08442399478864071,0.8491791563323208,0.5636554666317148,0.8431963887981553,0.44392312258683586,callo_42.png,smaller
0.10189746977241332,0.10047321396244724,0.8639320864757556,0.7641677466922583,0.7827799266991358,0.6763899325430498,callo_43.png,smaller
0.575323370612718,0.6197743863112393,0.3215721895309178,0.4312037892730155,0.0,0.3129794809183022,callo_44.png,smaller
0.09494872916959535,0.0617559209211459,0.9545944735939735,0.922394693753982,0.760943202734329,0.8875120355727725,callo_45.png,smaller
0.13876503311416236,0.18337465339188053,0.7230991129205204,0.32666168002818496,0.8034113842581734,0.2197540703117823,callo_46.png,smaller
0.18303925377806915,0.27179731600256607,0.593191504828841,0.32190872717078733,0.7156081440373292,0.2156533250297048,callo_47.png,smaller
0.21010796141003593,0.3352176301605938,0.49324843749766956,0.35700220672701,0.6412469274608643,0.24509571226775279,callo_48.png,smaller
0.19513381317288905,0.28775983299748253,0.5891104005410472,0.31554964078135184,0.7374261464021101,0.2103141014153263,callo_49.png,smaller
0.22623608520783342,0.1828673903567487,0.8230392664316,0.5256590187943533,0.8319242704257208,0.40409768434822746,callo_5.png,smaller
0.18013991712049546,0.22651776637242704,0.6893946709819692,0.4021315314478351,0.8203951691064955,0.28510318904412957,callo_50.png,smaller
